query	KEGG_Pathway
Cvig_XP_022330158.1	map01200
Cvig_XP_022330158.1	map01230
Cvig_XP_022330159.1	ko00020
Cvig_XP_022330159.1	ko00620
Cvig_XP_022330159.1	ko00720
Cvig_XP_022330159.1	ko01100
Cvig_XP_022330159.1	ko01120
Cvig_XP_022330159.1	ko01200
Cvig_XP_022330159.1	ko01230
Cvig_XP_022330159.1	map00020
Cvig_XP_022330159.1	map00620
Cvig_XP_022330159.1	map00720
Cvig_XP_022330159.1	map01100
Cvig_XP_022330159.1	map01120
Cvig_XP_022330159.1	map01200
Cvig_XP_022330159.1	map01230
Cvig_XP_022330160.1	ko00020
Cvig_XP_022330160.1	ko00620
Cvig_XP_022330160.1	ko00720
Cvig_XP_022330160.1	ko01100
Cvig_XP_022330160.1	ko01120
Cvig_XP_022330160.1	ko01200
Cvig_XP_022330160.1	ko01230
Cvig_XP_022330160.1	map00020
Cvig_XP_022330160.1	map00620
Cvig_XP_022330160.1	map00720
Cvig_XP_022330160.1	map01100
Cvig_XP_022330160.1	map01120
Cvig_XP_022330160.1	map01200
Cvig_XP_022330160.1	map01230
Cvig_XP_022330161.1	ko00020
Cvig_XP_022330161.1	ko00620
Cvig_XP_022330161.1	ko00720
Cvig_XP_022330161.1	ko01100
Cvig_XP_022330161.1	ko01120
Cvig_XP_022330161.1	ko01200
Cvig_XP_022330161.1	ko01230
Cvig_XP_022330161.1	map00020
Cvig_XP_022330161.1	map00620
Cvig_XP_022330161.1	map00720
Cvig_XP_022330161.1	map01100
Cvig_XP_022330161.1	map01120
Cvig_XP_022330161.1	map01200
Cvig_XP_022330161.1	map01230
Cvig_XP_022330162.1	ko03022
Cvig_XP_022330162.1	ko05168
Cvig_XP_022330162.1	map03022
Cvig_XP_022330162.1	map05168
Cvig_XP_022330166.1	ko01521
Cvig_XP_022330166.1	ko01522
Cvig_XP_022330166.1	ko04010
Cvig_XP_022330166.1	ko04012
Cvig_XP_022330166.1	ko04013
Cvig_XP_022330166.1	ko04014
Cvig_XP_022330166.1	ko04015
Cvig_XP_022330166.1	ko04022
Cvig_XP_022330166.1	ko04024
Cvig_XP_022330166.1	ko04062
Cvig_XP_022330166.1	ko04066
Cvig_XP_022330166.1	ko04068
Cvig_XP_022330166.1	ko04071
Cvig_XP_022330166.1	ko04072
Cvig_XP_022330166.1	ko04114
Cvig_XP_022330166.1	ko04140
Cvig_XP_022330166.1	ko04150
Cvig_XP_022330166.1	ko04151
Cvig_XP_022330166.1	ko04210
Cvig_XP_022330166.1	ko04218
Cvig_XP_022330166.1	ko04270
Cvig_XP_022330166.1	ko04320
Cvig_XP_022330166.1	ko04370
Cvig_XP_022330166.1	ko04371
Cvig_XP_022330166.1	ko04380
Cvig_XP_022330166.1	ko04510
Cvig_XP_022330166.1	ko04540
Cvig_XP_022330166.1	ko04550
Cvig_XP_022330166.1	ko04620
Cvig_XP_022330166.1	ko04626
Cvig_XP_022330166.1	ko04650
Cvig_XP_022330166.1	ko04660
Cvig_XP_022330166.1	ko04662
Cvig_XP_022330166.1	ko04664
Cvig_XP_022330166.1	ko04666
Cvig_XP_022330166.1	ko04668
Cvig_XP_022330166.1	ko04720
Cvig_XP_022330166.1	ko04722
Cvig_XP_022330166.1	ko04725
Cvig_XP_022330166.1	ko04726
Cvig_XP_022330166.1	ko04730
Cvig_XP_022330166.1	ko04810
Cvig_XP_022330166.1	ko04910
Cvig_XP_022330166.1	ko04912
Cvig_XP_022330166.1	ko04914
Cvig_XP_022330166.1	ko04915
Cvig_XP_022330166.1	ko04916
Cvig_XP_022330166.1	ko04917
Cvig_XP_022330166.1	ko04919
Cvig_XP_022330166.1	ko04921
Cvig_XP_022330166.1	ko04926
Cvig_XP_022330166.1	ko04934
Cvig_XP_022330166.1	ko05020
Cvig_XP_022330166.1	ko05034
Cvig_XP_022330166.1	ko05161
Cvig_XP_022330166.1	ko05164
Cvig_XP_022330166.1	ko05165
Cvig_XP_022330166.1	ko05167
Cvig_XP_022330166.1	ko05200
Cvig_XP_022330166.1	ko05205
Cvig_XP_022330166.1	ko05206
Cvig_XP_022330166.1	ko05210
Cvig_XP_022330166.1	ko05211
Cvig_XP_022330166.1	ko05212
Cvig_XP_022330166.1	ko05213
Cvig_XP_022330166.1	ko05214
Cvig_XP_022330166.1	ko05215
Cvig_XP_022330166.1	ko05216
Cvig_XP_022330166.1	ko05218
Cvig_XP_022330166.1	ko05219
Cvig_XP_022330166.1	ko05220
Cvig_XP_022330166.1	ko05221
Cvig_XP_022330166.1	ko05223
Cvig_XP_022330166.1	ko05224
Cvig_XP_022330166.1	ko05225
Cvig_XP_022330166.1	ko05226
Cvig_XP_022330166.1	ko05230
Cvig_XP_022330166.1	ko05231
Cvig_XP_022330166.1	map01521
Cvig_XP_022330166.1	map01522
Cvig_XP_022330166.1	map04010
Cvig_XP_022330166.1	map04012
Cvig_XP_022330166.1	map04013
Cvig_XP_022330166.1	map04014
Cvig_XP_022330166.1	map04015
Cvig_XP_022330166.1	map04022
Cvig_XP_022330166.1	map04024
Cvig_XP_022330166.1	map04062
Cvig_XP_022330166.1	map04066
Cvig_XP_022330166.1	map04068
Cvig_XP_022330166.1	map04071
Cvig_XP_022330166.1	map04072
Cvig_XP_022330166.1	map04114
Cvig_XP_022330166.1	map04140
Cvig_XP_022330166.1	map04150
Cvig_XP_022330166.1	map04151
Cvig_XP_022330166.1	map04210
Cvig_XP_022330166.1	map04218
Cvig_XP_022330166.1	map04270
Cvig_XP_022330166.1	map04320
Cvig_XP_022330166.1	map04370
Cvig_XP_022330166.1	map04371
Cvig_XP_022330166.1	map04380
Cvig_XP_022330166.1	map04510
Cvig_XP_022330166.1	map04540
Cvig_XP_022330166.1	map04550
Cvig_XP_022330166.1	map04620
Cvig_XP_022330166.1	map04626
Cvig_XP_022330166.1	map04650
Cvig_XP_022330166.1	map04660
Cvig_XP_022330166.1	map04662
Cvig_XP_022330166.1	map04664
Cvig_XP_022330166.1	map04666
Cvig_XP_022330166.1	map04668
Cvig_XP_022330166.1	map04720
Cvig_XP_022330166.1	map04722
Cvig_XP_022330166.1	map04725
Cvig_XP_022330166.1	map04726
Cvig_XP_022330166.1	map04730
Cvig_XP_022330166.1	map04810
Cvig_XP_022330166.1	map04910
Cvig_XP_022330166.1	map04912
Cvig_XP_022330166.1	map04914
Cvig_XP_022330166.1	map04915
Cvig_XP_022330166.1	map04916
Cvig_XP_022330166.1	map04917
Cvig_XP_022330166.1	map04919
Cvig_XP_022330166.1	map04921
Cvig_XP_022330166.1	map04926
Cvig_XP_022330166.1	map04934
Cvig_XP_022330166.1	map05020
Cvig_XP_022330166.1	map05034
Cvig_XP_022330166.1	map05161
Cvig_XP_022330166.1	map05164
Cvig_XP_022330166.1	map05165
Cvig_XP_022330166.1	map05167
Cvig_XP_022330166.1	map05200
Cvig_XP_022330166.1	map05205
Cvig_XP_022330166.1	map05206
Cvig_XP_022330166.1	map05210
Cvig_XP_022330166.1	map05211
Cvig_XP_022330166.1	map05212
Cvig_XP_022330166.1	map05213
Cvig_XP_022330166.1	map05214
Cvig_XP_022330166.1	map05215
Cvig_XP_022330166.1	map05216
Cvig_XP_022330166.1	map05218
Cvig_XP_022330166.1	map05219
Cvig_XP_022330166.1	map05220
Cvig_XP_022330166.1	map05221
Cvig_XP_022330166.1	map05223
Cvig_XP_022330166.1	map05224
Cvig_XP_022330166.1	map05225
Cvig_XP_022330166.1	map05226
Cvig_XP_022330166.1	map05230
Cvig_XP_022330166.1	map05231
Cvig_XP_022330167.1	ko01521
Cvig_XP_022330167.1	ko01522
Cvig_XP_022330167.1	ko04010
Cvig_XP_022330167.1	ko04012
Cvig_XP_022330167.1	ko04013
Cvig_XP_022330167.1	ko04014
Cvig_XP_022330167.1	ko04015
Cvig_XP_022330167.1	ko04022
Cvig_XP_022330167.1	ko04024
Cvig_XP_022330167.1	ko04062
Cvig_XP_022330167.1	ko04066
Cvig_XP_022330167.1	ko04068
Cvig_XP_022330167.1	ko04071
Cvig_XP_022330167.1	ko04072
Cvig_XP_022330167.1	ko04114
Cvig_XP_022330167.1	ko04140
Cvig_XP_022330167.1	ko04150
Cvig_XP_022330167.1	ko04151
Cvig_XP_022330167.1	ko04210
Cvig_XP_022330167.1	ko04218
Cvig_XP_022330167.1	ko04270
Cvig_XP_022330167.1	ko04320
Cvig_XP_022330167.1	ko04370
Cvig_XP_022330167.1	ko04371
Cvig_XP_022330167.1	ko04380
Cvig_XP_022330167.1	ko04510
Cvig_XP_022330167.1	ko04540
Cvig_XP_022330167.1	ko04550
Cvig_XP_022330167.1	ko04620
Cvig_XP_022330167.1	ko04626
Cvig_XP_022330167.1	ko04650
Cvig_XP_022330167.1	ko04660
Cvig_XP_022330167.1	ko04662
Cvig_XP_022330167.1	ko04664
Cvig_XP_022330167.1	ko04666
Cvig_XP_022330167.1	ko04668
Cvig_XP_022330167.1	ko04720
Cvig_XP_022330167.1	ko04722
Cvig_XP_022330167.1	ko04725
Cvig_XP_022330167.1	ko04726
Cvig_XP_022330167.1	ko04730
Cvig_XP_022330167.1	ko04810
Cvig_XP_022330167.1	ko04910
Cvig_XP_022330167.1	ko04912
Cvig_XP_022330167.1	ko04914
Cvig_XP_022330167.1	ko04915
Cvig_XP_022330167.1	ko04916
Cvig_XP_022330167.1	ko04917
Cvig_XP_022330167.1	ko04919
Cvig_XP_022330167.1	ko04921
Cvig_XP_022330167.1	ko04926
Cvig_XP_022330167.1	ko04934
Cvig_XP_022330167.1	ko05020
Cvig_XP_022330167.1	ko05034
Cvig_XP_022330167.1	ko05161
Cvig_XP_022330167.1	ko05164
Cvig_XP_022330167.1	ko05165
Cvig_XP_022330167.1	ko05167
Cvig_XP_022330167.1	ko05200
Cvig_XP_022330167.1	ko05205
Cvig_XP_022330167.1	ko05206
Cvig_XP_022330167.1	ko05210
Cvig_XP_022330167.1	ko05211
Cvig_XP_022330167.1	ko05212
Cvig_XP_022330167.1	ko05213
Cvig_XP_022330167.1	ko05214
Cvig_XP_022330167.1	ko05215
Cvig_XP_022330167.1	ko05216
Cvig_XP_022330167.1	ko05218
Cvig_XP_022330167.1	ko05219
Cvig_XP_022330167.1	ko05220
Cvig_XP_022330167.1	ko05221
Cvig_XP_022330167.1	ko05223
Cvig_XP_022330167.1	ko05224
Cvig_XP_022330167.1	ko05225
Cvig_XP_022330167.1	ko05226
Cvig_XP_022330167.1	ko05230
Cvig_XP_022330167.1	ko05231
Cvig_XP_022330167.1	map01521
Cvig_XP_022330167.1	map01522
Cvig_XP_022330167.1	map04010
Cvig_XP_022330167.1	map04012
Cvig_XP_022330167.1	map04013
Cvig_XP_022330167.1	map04014
Cvig_XP_022330167.1	map04015
Cvig_XP_022330167.1	map04022
Cvig_XP_022330167.1	map04024
Cvig_XP_022330167.1	map04062
Cvig_XP_022330167.1	map04066
Cvig_XP_022330167.1	map04068
Cvig_XP_022330167.1	map04071
Cvig_XP_022330167.1	map04072
Cvig_XP_022330167.1	map04114
Cvig_XP_022330167.1	map04140
Cvig_XP_022330167.1	map04150
Cvig_XP_022330167.1	map04151
Cvig_XP_022330167.1	map04210
Cvig_XP_022330167.1	map04218
Cvig_XP_022330167.1	map04270
Cvig_XP_022330167.1	map04320
Cvig_XP_022330167.1	map04370
Cvig_XP_022330167.1	map04371
Cvig_XP_022330167.1	map04380
Cvig_XP_022330167.1	map04510
Cvig_XP_022330167.1	map04540
Cvig_XP_022330167.1	map04550
Cvig_XP_022330167.1	map04620
Cvig_XP_022330167.1	map04626
Cvig_XP_022330167.1	map04650
Cvig_XP_022330167.1	map04660
Cvig_XP_022330167.1	map04662
Cvig_XP_022330167.1	map04664
Cvig_XP_022330167.1	map04666
Cvig_XP_022330167.1	map04668
Cvig_XP_022330167.1	map04720
Cvig_XP_022330167.1	map04722
Cvig_XP_022330167.1	map04725
Cvig_XP_022330167.1	map04726
Cvig_XP_022330167.1	map04730
Cvig_XP_022330167.1	map04810
Cvig_XP_022330167.1	map04910
Cvig_XP_022330167.1	map04912
Cvig_XP_022330167.1	map04914
Cvig_XP_022330167.1	map04915
Cvig_XP_022330167.1	map04916
Cvig_XP_022330167.1	map04917
Cvig_XP_022330167.1	map04919
Cvig_XP_022330167.1	map04921
Cvig_XP_022330167.1	map04926
Cvig_XP_022330167.1	map04934
Cvig_XP_022330167.1	map05020
Cvig_XP_022330167.1	map05034
Cvig_XP_022330167.1	map05161
Cvig_XP_022330167.1	map05164
Cvig_XP_022330167.1	map05165
Cvig_XP_022330167.1	map05167
Cvig_XP_022330167.1	map05200
Cvig_XP_022330167.1	map05205
Cvig_XP_022330167.1	map05206
Cvig_XP_022330167.1	map05210
Cvig_XP_022330167.1	map05211
Cvig_XP_022330167.1	map05212
Cvig_XP_022330167.1	map05213
Cvig_XP_022330167.1	map05214
Cvig_XP_022330167.1	map05215
Cvig_XP_022330167.1	map05216
Cvig_XP_022330167.1	map05218
Cvig_XP_022330167.1	map05219
Cvig_XP_022330167.1	map05220
Cvig_XP_022330167.1	map05221
Cvig_XP_022330167.1	map05223
Cvig_XP_022330167.1	map05224
Cvig_XP_022330167.1	map05225
Cvig_XP_022330167.1	map05226
Cvig_XP_022330167.1	map05230
Cvig_XP_022330167.1	map05231
Cvig_XP_022330168.1	ko01521
Cvig_XP_022330168.1	ko01522
Cvig_XP_022330168.1	ko04010
Cvig_XP_022330168.1	ko04012
Cvig_XP_022330168.1	ko04013
Cvig_XP_022330168.1	ko04014
Cvig_XP_022330168.1	ko04015
Cvig_XP_022330168.1	ko04022
Cvig_XP_022330168.1	ko04024
Cvig_XP_022330168.1	ko04062
Cvig_XP_022330168.1	ko04066
Cvig_XP_022330168.1	ko04068
Cvig_XP_022330168.1	ko04071
Cvig_XP_022330168.1	ko04072
Cvig_XP_022330168.1	ko04114
Cvig_XP_022330168.1	ko04140
Cvig_XP_022330168.1	ko04150
Cvig_XP_022330168.1	ko04151
Cvig_XP_022330168.1	ko04210
Cvig_XP_022330168.1	ko04218
Cvig_XP_022330168.1	ko04270
Cvig_XP_022330168.1	ko04320
Cvig_XP_022330168.1	ko04370
Cvig_XP_022330168.1	ko04371
Cvig_XP_022330168.1	ko04380
Cvig_XP_022330168.1	ko04510
Cvig_XP_022330168.1	ko04540
Cvig_XP_022330168.1	ko04550
Cvig_XP_022330168.1	ko04620
Cvig_XP_022330168.1	ko04626
Cvig_XP_022330168.1	ko04650
Cvig_XP_022330168.1	ko04660
Cvig_XP_022330168.1	ko04662
Cvig_XP_022330168.1	ko04664
Cvig_XP_022330168.1	ko04666
Cvig_XP_022330168.1	ko04668
Cvig_XP_022330168.1	ko04720
Cvig_XP_022330168.1	ko04722
Cvig_XP_022330168.1	ko04725
Cvig_XP_022330168.1	ko04726
Cvig_XP_022330168.1	ko04730
Cvig_XP_022330168.1	ko04810
Cvig_XP_022330168.1	ko04910
Cvig_XP_022330168.1	ko04912
Cvig_XP_022330168.1	ko04914
Cvig_XP_022330168.1	ko04915
Cvig_XP_022330168.1	ko04916
Cvig_XP_022330168.1	ko04917
Cvig_XP_022330168.1	ko04919
Cvig_XP_022330168.1	ko04921
Cvig_XP_022330168.1	ko04926
Cvig_XP_022330168.1	ko04934
Cvig_XP_022330168.1	ko05020
Cvig_XP_022330168.1	ko05034
Cvig_XP_022330168.1	ko05161
Cvig_XP_022330168.1	ko05164
Cvig_XP_022330168.1	ko05165
Cvig_XP_022330168.1	ko05167
Cvig_XP_022330168.1	ko05200
Cvig_XP_022330168.1	ko05205
Cvig_XP_022330168.1	ko05206
Cvig_XP_022330168.1	ko05210
Cvig_XP_022330168.1	ko05211
Cvig_XP_022330168.1	ko05212
Cvig_XP_022330168.1	ko05213
Cvig_XP_022330168.1	ko05214
Cvig_XP_022330168.1	ko05215
Cvig_XP_022330168.1	ko05216
Cvig_XP_022330168.1	ko05218
Cvig_XP_022330168.1	ko05219
Cvig_XP_022330168.1	ko05220
Cvig_XP_022330168.1	ko05221
Cvig_XP_022330168.1	ko05223
Cvig_XP_022330168.1	ko05224
Cvig_XP_022330168.1	ko05225
Cvig_XP_022330168.1	ko05226
Cvig_XP_022330168.1	ko05230
Cvig_XP_022330168.1	ko05231
Cvig_XP_022330168.1	map01521
Cvig_XP_022330168.1	map01522
Cvig_XP_022330168.1	map04010
Cvig_XP_022330168.1	map04012
Cvig_XP_022330168.1	map04013
Cvig_XP_022330168.1	map04014
Cvig_XP_022330168.1	map04015
Cvig_XP_022330168.1	map04022
Cvig_XP_022330168.1	map04024
Cvig_XP_022330168.1	map04062
Cvig_XP_022330168.1	map04066
Cvig_XP_022330168.1	map04068
Cvig_XP_022330168.1	map04071
Cvig_XP_022330168.1	map04072
Cvig_XP_022330168.1	map04114
Cvig_XP_022330168.1	map04140
Cvig_XP_022330168.1	map04150
Cvig_XP_022330168.1	map04151
Cvig_XP_022330168.1	map04210
Cvig_XP_022330168.1	map04218
Cvig_XP_022330168.1	map04270
Cvig_XP_022330168.1	map04320
Cvig_XP_022330168.1	map04370
Cvig_XP_022330168.1	map04371
Cvig_XP_022330168.1	map04380
Cvig_XP_022330168.1	map04510
Cvig_XP_022330168.1	map04540
Cvig_XP_022330168.1	map04550
Cvig_XP_022330168.1	map04620
Cvig_XP_022330168.1	map04626
Cvig_XP_022330168.1	map04650
Cvig_XP_022330168.1	map04660
Cvig_XP_022330168.1	map04662
Cvig_XP_022330168.1	map04664
Cvig_XP_022330168.1	map04666
Cvig_XP_022330168.1	map04668
Cvig_XP_022330168.1	map04720
Cvig_XP_022330168.1	map04722
Cvig_XP_022330168.1	map04725
Cvig_XP_022330168.1	map04726
Cvig_XP_022330168.1	map04730
Cvig_XP_022330168.1	map04810
Cvig_XP_022330168.1	map04910
Cvig_XP_022330168.1	map04912
Cvig_XP_022330168.1	map04914
Cvig_XP_022330168.1	map04915
Cvig_XP_022330168.1	map04916
Cvig_XP_022330168.1	map04917
Cvig_XP_022330168.1	map04919
Cvig_XP_022330168.1	map04921
Cvig_XP_022330168.1	map04926
Cvig_XP_022330168.1	map04934
Cvig_XP_022330168.1	map05020
Cvig_XP_022330168.1	map05034
Cvig_XP_022330168.1	map05161
Cvig_XP_022330168.1	map05164
Cvig_XP_022330168.1	map05165
Cvig_XP_022330168.1	map05167
Cvig_XP_022330168.1	map05200
Cvig_XP_022330168.1	map05205
Cvig_XP_022330168.1	map05206
Cvig_XP_022330168.1	map05210
Cvig_XP_022330168.1	map05211
Cvig_XP_022330168.1	map05212
Cvig_XP_022330168.1	map05213
Cvig_XP_022330168.1	map05214
Cvig_XP_022330168.1	map05215
Cvig_XP_022330168.1	map05216
Cvig_XP_022330168.1	map05218
Cvig_XP_022330168.1	map05219
Cvig_XP_022330168.1	map05220
Cvig_XP_022330168.1	map05221
Cvig_XP_022330168.1	map05223
Cvig_XP_022330168.1	map05224
Cvig_XP_022330168.1	map05225
Cvig_XP_022330168.1	map05226
Cvig_XP_022330168.1	map05230
Cvig_XP_022330168.1	map05231
Cvig_XP_022330169.1	ko01521
Cvig_XP_022330169.1	ko01522
Cvig_XP_022330169.1	ko04010
Cvig_XP_022330169.1	ko04012
Cvig_XP_022330169.1	ko04013
Cvig_XP_022330169.1	ko04014
Cvig_XP_022330169.1	ko04015
Cvig_XP_022330169.1	ko04022
Cvig_XP_022330169.1	ko04024
Cvig_XP_022330169.1	ko04062
Cvig_XP_022330169.1	ko04066
Cvig_XP_022330169.1	ko04068
Cvig_XP_022330169.1	ko04071
Cvig_XP_022330169.1	ko04072
Cvig_XP_022330169.1	ko04114
Cvig_XP_022330169.1	ko04140
Cvig_XP_022330169.1	ko04150
Cvig_XP_022330169.1	ko04151
Cvig_XP_022330169.1	ko04210
Cvig_XP_022330169.1	ko04218
Cvig_XP_022330169.1	ko04270
Cvig_XP_022330169.1	ko04320
Cvig_XP_022330169.1	ko04370
Cvig_XP_022330169.1	ko04371
Cvig_XP_022330169.1	ko04380
Cvig_XP_022330169.1	ko04510
Cvig_XP_022330169.1	ko04540
Cvig_XP_022330169.1	ko04550
Cvig_XP_022330169.1	ko04620
Cvig_XP_022330169.1	ko04626
Cvig_XP_022330169.1	ko04650
Cvig_XP_022330169.1	ko04660
Cvig_XP_022330169.1	ko04662
Cvig_XP_022330169.1	ko04664
Cvig_XP_022330169.1	ko04666
Cvig_XP_022330169.1	ko04668
Cvig_XP_022330169.1	ko04720
Cvig_XP_022330169.1	ko04722
Cvig_XP_022330169.1	ko04725
Cvig_XP_022330169.1	ko04726
Cvig_XP_022330169.1	ko04730
Cvig_XP_022330169.1	ko04810
Cvig_XP_022330169.1	ko04910
Cvig_XP_022330169.1	ko04912
Cvig_XP_022330169.1	ko04914
Cvig_XP_022330169.1	ko04915
Cvig_XP_022330169.1	ko04916
Cvig_XP_022330169.1	ko04917
Cvig_XP_022330169.1	ko04919
Cvig_XP_022330169.1	ko04921
Cvig_XP_022330169.1	ko04926
Cvig_XP_022330169.1	ko04934
Cvig_XP_022330169.1	ko05020
Cvig_XP_022330169.1	ko05034
Cvig_XP_022330169.1	ko05161
Cvig_XP_022330169.1	ko05164
Cvig_XP_022330169.1	ko05165
Cvig_XP_022330169.1	ko05167
Cvig_XP_022330169.1	ko05200
Cvig_XP_022330169.1	ko05205
Cvig_XP_022330169.1	ko05206
Cvig_XP_022330169.1	ko05210
Cvig_XP_022330169.1	ko05211
Cvig_XP_022330169.1	ko05212
Cvig_XP_022330169.1	ko05213
Cvig_XP_022330169.1	ko05214
Cvig_XP_022330169.1	ko05215
Cvig_XP_022330169.1	ko05216
Cvig_XP_022330169.1	ko05218
Cvig_XP_022330169.1	ko05219
Cvig_XP_022330169.1	ko05220
Cvig_XP_022330169.1	ko05221
Cvig_XP_022330169.1	ko05223
Cvig_XP_022330169.1	ko05224
Cvig_XP_022330169.1	ko05225
Cvig_XP_022330169.1	ko05226
Cvig_XP_022330169.1	ko05230
Cvig_XP_022330169.1	ko05231
Cvig_XP_022330169.1	map01521
Cvig_XP_022330169.1	map01522
Cvig_XP_022330169.1	map04010
Cvig_XP_022330169.1	map04012
Cvig_XP_022330169.1	map04013
Cvig_XP_022330169.1	map04014
Cvig_XP_022330169.1	map04015
Cvig_XP_022330169.1	map04022
Cvig_XP_022330169.1	map04024
Cvig_XP_022330169.1	map04062
Cvig_XP_022330169.1	map04066
Cvig_XP_022330169.1	map04068
Cvig_XP_022330169.1	map04071
Cvig_XP_022330169.1	map04072
Cvig_XP_022330169.1	map04114
Cvig_XP_022330169.1	map04140
Cvig_XP_022330169.1	map04150
Cvig_XP_022330169.1	map04151
Cvig_XP_022330169.1	map04210
Cvig_XP_022330169.1	map04218
Cvig_XP_022330169.1	map04270
Cvig_XP_022330169.1	map04320
Cvig_XP_022330169.1	map04370
Cvig_XP_022330169.1	map04371
Cvig_XP_022330169.1	map04380
Cvig_XP_022330169.1	map04510
Cvig_XP_022330169.1	map04540
Cvig_XP_022330169.1	map04550
Cvig_XP_022330169.1	map04620
Cvig_XP_022330169.1	map04626
Cvig_XP_022330169.1	map04650
Cvig_XP_022330169.1	map04660
Cvig_XP_022330169.1	map04662
Cvig_XP_022330169.1	map04664
Cvig_XP_022330169.1	map04666
Cvig_XP_022330169.1	map04668
Cvig_XP_022330169.1	map04720
Cvig_XP_022330169.1	map04722
Cvig_XP_022330169.1	map04725
Cvig_XP_022330169.1	map04726
Cvig_XP_022330169.1	map04730
Cvig_XP_022330169.1	map04810
Cvig_XP_022330169.1	map04910
Cvig_XP_022330169.1	map04912
Cvig_XP_022330169.1	map04914
Cvig_XP_022330169.1	map04915
Cvig_XP_022330169.1	map04916
Cvig_XP_022330169.1	map04917
Cvig_XP_022330169.1	map04919
Cvig_XP_022330169.1	map04921
Cvig_XP_022330169.1	map04926
Cvig_XP_022330169.1	map04934
Cvig_XP_022330169.1	map05020
Cvig_XP_022330169.1	map05034
Cvig_XP_022330169.1	map05161
Cvig_XP_022330169.1	map05164
Cvig_XP_022330169.1	map05165
Cvig_XP_022330169.1	map05167
Cvig_XP_022330169.1	map05200
Cvig_XP_022330169.1	map05205
Cvig_XP_022330169.1	map05206
Cvig_XP_022330169.1	map05210
Cvig_XP_022330169.1	map05211
Cvig_XP_022330169.1	map05212
Cvig_XP_022330169.1	map05213
Cvig_XP_022330169.1	map05214
Cvig_XP_022330169.1	map05215
Cvig_XP_022330169.1	map05216
Cvig_XP_022330169.1	map05218
Cvig_XP_022330169.1	map05219
Cvig_XP_022330169.1	map05220
Cvig_XP_022330169.1	map05221
Cvig_XP_022330169.1	map05223
Cvig_XP_022330169.1	map05224
Cvig_XP_022330169.1	map05225
Cvig_XP_022330169.1	map05226
Cvig_XP_022330169.1	map05230
Cvig_XP_022330169.1	map05231
Cvig_XP_022330170.1	ko03010
Cvig_XP_022330170.1	map03010
Cvig_XP_022330171.1	ko00620
Cvig_XP_022330171.1	ko00627
Cvig_XP_022330171.1	ko01120
Cvig_XP_022330171.1	map00620
Cvig_XP_022330171.1	map00627
Cvig_XP_022330171.1	map01120
Cvig_XP_022330188.1	ko00052
Cvig_XP_022330188.1	ko00520
Cvig_XP_022330188.1	ko01100
Cvig_XP_022330188.1	ko04917
Cvig_XP_022330188.1	map00052
Cvig_XP_022330188.1	map00520
Cvig_XP_022330188.1	map01100
Cvig_XP_022330188.1	map04917
Cvig_XP_022330189.1	ko04011
Cvig_XP_022330189.1	ko04013
Cvig_XP_022330189.1	ko04110
Cvig_XP_022330189.1	ko04114
Cvig_XP_022330189.1	ko04151
Cvig_XP_022330189.1	ko04212
Cvig_XP_022330189.1	ko04390
Cvig_XP_022330189.1	ko04391
Cvig_XP_022330189.1	ko04722
Cvig_XP_022330189.1	ko05161
Cvig_XP_022330189.1	ko05169
Cvig_XP_022330189.1	ko05203
Cvig_XP_022330189.1	map04011
Cvig_XP_022330189.1	map04013
Cvig_XP_022330189.1	map04110
Cvig_XP_022330189.1	map04114
Cvig_XP_022330189.1	map04151
Cvig_XP_022330189.1	map04212
Cvig_XP_022330189.1	map04390
Cvig_XP_022330189.1	map04391
Cvig_XP_022330189.1	map04722
Cvig_XP_022330189.1	map05161
Cvig_XP_022330189.1	map05169
Cvig_XP_022330189.1	map05203
Cvig_XP_022330190.1	ko00052
Cvig_XP_022330190.1	ko00520
Cvig_XP_022330190.1	ko01100
Cvig_XP_022330190.1	ko04917
Cvig_XP_022330190.1	map00052
Cvig_XP_022330190.1	map00520
Cvig_XP_022330190.1	map01100
Cvig_XP_022330190.1	map04917
Cvig_XP_022330192.1	ko04260
Cvig_XP_022330192.1	ko04261
Cvig_XP_022330192.1	ko05200
Cvig_XP_022330192.1	ko05206
Cvig_XP_022330192.1	ko05216
Cvig_XP_022330192.1	ko05410
Cvig_XP_022330192.1	ko05414
Cvig_XP_022330192.1	map04260
Cvig_XP_022330192.1	map04261
Cvig_XP_022330192.1	map05200
Cvig_XP_022330192.1	map05206
Cvig_XP_022330192.1	map05216
Cvig_XP_022330192.1	map05410
Cvig_XP_022330192.1	map05414
Cvig_XP_022330197.1	ko04011
Cvig_XP_022330197.1	ko04013
Cvig_XP_022330197.1	ko04110
Cvig_XP_022330197.1	ko04114
Cvig_XP_022330197.1	ko04151
Cvig_XP_022330197.1	ko04212
Cvig_XP_022330197.1	ko04390
Cvig_XP_022330197.1	ko04391
Cvig_XP_022330197.1	ko04722
Cvig_XP_022330197.1	ko05161
Cvig_XP_022330197.1	ko05169
Cvig_XP_022330197.1	ko05203
Cvig_XP_022330197.1	map04011
Cvig_XP_022330197.1	map04013
Cvig_XP_022330197.1	map04110
Cvig_XP_022330197.1	map04114
Cvig_XP_022330197.1	map04151
Cvig_XP_022330197.1	map04212
Cvig_XP_022330197.1	map04390
Cvig_XP_022330197.1	map04391
Cvig_XP_022330197.1	map04722
Cvig_XP_022330197.1	map05161
